prod_cProd,prod_cEAN,prod_xProd,prod_NCM,prod_CEST,prod_indEscala,prod_CFOP,prod_uCom,prod_qCom,prod_vUnCom,prod_vProd,prod_cEANTrib,prod_uTrib,prod_qTrib,prod_vUnTrib,prod_indTot,prod_vDesc,prod_vFrete,prod_vOutro,prod_NumItem,ICMS_orig,ICMS_CST,ICMS_modBC,ICMS_vBC,ICMS_pICMS,ICMS_vICMS,ICMS_vICMSDeson,ICMS_vFCP,ICMS_pRedBC,ICMS_vBCSTRet,ICMS_pST,ICMS_vICMSSubstituto,PIS_CST,PIS_vBC,PIS_pPIS,PIS_vPIS,COFINS_CST,COFINS_vBC,COFINS_pCOFINS,COFINS_vCOFINS,prod_cBenef,CNPJ,xNome,emit_UF,IE,emit_cMun,xFant,enderEmit,emit_xMun,CRT,uf_dest,chNFe,cUF,cNF,natOp,mod,serie,nNF,dhEmi,tpNF,idDest,cMunFG,cDV,tpAmb,finNFe,indFinal,indPres,procEmi,verProc,vBC,vICMS,vICMSDeson,vFCP,vBCST,vST,vFCPST,vFCPSTRet,vProd,vFrete,vSeg,vDesc,vII,vIPI,vIPIDevol,vPIS,vCOFINS,vOutro,vNF
32378,7896111900000,ESMALTE IMPALA COR DA MODA 2024 CREMOSO QUERER 6X1 R2980*,33043000,2001200,,2102,UN6,1.0,UN6,24.49,,,,,,0.0,0,0,016,,500,,24.49,"7,00",1.71,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
32379,7896111999981,ESMALTE IMPALA COR DA MODA 2024 CREMOSO SOSSEGO 6X1 R2978*,33043000,2001200,,2102,UN6,1.0,UN6,24.49,,,,,,0.0,0,0,017,,500,,24.49,"7,00",1.71,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
10060,7896111945933,ESMALTE IMPALA CREMOSO NUDE -SM- (REF.922) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,018,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
7788,7896111907672,ESMALTE IMPALA OLEO SECANTE -SM- (REF.046) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,019,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
1088,7896111907283,ESMALTE IMPALA PEROLA AMOR -SM- (REF.004) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,020,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
22252,7896111901786,ESMALTE IMPALA PEROLA BRILHANTE -SM- (REF.161) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,021,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
7182,7896111944912,ESMALTE IMPALA TRANSPARENTE TOP BLANC -SM- (REF.342) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,022,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
32380,7896111999646,ESMALTE IMPALA VIVA AME E BRILHE GLITTER 3D OSTENTE SEU PODER 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,99.92,,,,,,0.0,0,0,023,,500,,99.94,"7,00",7.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
3887,7891182020329,ESMALTE RISQUE AS MIL PURPURINAS EFEITO GLITER 6X1 REF 1949*,33043000,2001200,,2102,UN6,1.0,UN6,23.48,,,,,,0.0,0,0,024,,000,,23.48,"7,00",1.64,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
1090,7896111907658,ESMALTE IMPALA BASE SEDA -SM- (REF.043) 6X1*,33043000,2001200,,2102,PT6,4.0,PT6,67.4,,,,,,0.0,0,0,025,,500,,67.4,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
12768,7896111992463,ESMALTE IMPALA COR DA MODA CREMOSO TERRA MOLHADA -SM- 6X1 REF= 2739*,33043000,2001200,,2102,UN6,1.0,UN6,22.48,,,,,,0.0,0,0,026,,500,,22.48,"7,00",1.57,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
12766,7896111992340,ESMALTE IMPALA COR DA MODA CREMOSO VIBRACOES -SM- 6X1 R2733*,33043000,2001200,,2102,UN6,1.0,UN6,22.48,,,,,,0.0,0,0,027,,500,,22.48,"7,00",1.57,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
12763,7896111992265,ESMALTE IMPALA COR DA MODA CREMOSO XODO -SM- 6X1 REF=728*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,028,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
10057,7896111908488,ESMALTE IMPALA CREMOSO BRANCO -SM- (REF.608) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,029,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
5088,7896111942833,ESMALTE IMPALA CREMOSO MADONNA -SM- (REF.617) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,030,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
7776,7896111927038,ESMALTE IMPALA CREMOSO TOMATE -SM- (REF.427) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,67.44,,,,,,0.0,0,0,031,,500,,67.43,"7,00",4.72,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
2289,7896111954492,ESMALTE IMPALA VERNIZ EXTRA BRILHO -SM- (REF.054) 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,79.44,,,,,,0.0,0,0,032,,500,,79.44,"7,00",5.56,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
7778,7896111985816,ESMALTE IMPALA VIVA AME E BRILHE GLITTER 3D BRILHE C DIAMANTE 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,99.92,,,,,,0.0,0,0,033,,500,,99.94,"7,00",7.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
12045,7896111948903,ESMALTE IMPALA VIVA AME E BRILHE GLITTER 3D NA MIRA 6X1*,33043000,2001200,,2102,UN6,4.0,UN6,99.92,,,,,,0.0,0,0,034,,500,,99.94,"7,00",7.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
3915,7891350040265,ESMALTE RISQUE COLOR GRANULADO ROSE 6X1(951)*,33043000,2001200,,2102,PT6,1.0,PT6,23.48,,,,,,0.0,0,0,035,,000,,23.48,"7,00",1.64,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091621092158100,0,1,00,55,0,20609162,10/07/2024,0,,,,,,,,,,,"137,47",,,,,,,"1964,34","0,00","0,00","0,00",,,,,,"0,00","1964,34"
32381,,DISPLAY ISACARE ESMALTE BALCAO$,94032090,,,2910,UN,2.0,UN,29.0,,,,,,0.0,0,0,001,,000,,29.0,"7,00",2.03,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091641092204638,0,1,00,55,0,20609164,10/07/2024,0,,,,,,,,,,,"2,03",,,,,,,"29,00","0,00","0,00","0,00",,,,,,"0,00","29,00"
10600,,MOCOTO,02061000,1708400,,1102,UN,15.0,UN,180.0,,,,,,0.0,0,0,001,,900,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240741740316000105550010000000261639959174,0,1,00,55,1,26,10/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"324,00","0,00","0,00","0,00",,,,,,"0,00","324,00"
26537,1946753214860,BUCHO (RUMEN),02061000,1708400,,1102,KG,9.0,KG,144.0,,,,,,0.0,0,0,002,,900,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240741740316000105550010000000261639959174,0,1,00,55,1,26,10/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"324,00","0,00","0,00","0,00",,,,,,"0,00","324,00"
32382,7898960833676,CROCKS CLUB BANANINHA CREMOSA 120G SM (8X15G)$,20079990,1709400,,2102,UN8,3.0,UN8,17.01,,,,,,0.0,0,0,001,,000,,17.01,"7,00",1.19,0,0,,0,0.0,0.0,50,0.0,1.65,0.28,50,17.01,7.6,1.29,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32383,7898960833683,CROCKS CLUB BANANINHA ZERO ACUCAR 120G SM (8X15G)$,20079990,1709400,,2102,UN8,3.0,UN8,20.76,,,,,,0.0,0,0,002,,000,,20.76,"7,00",1.45,0,0,,0,0.0,0.0,50,0.0,1.65,0.34,50,20.76,7.6,1.58,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32384,7898960833614,CROCKS CLUB BANANINHA ZERO ACUCAR 24X30G$,20079990,1709400,,2102,DP24,1.0,DP24,54.73,,,,,,0.0,0,0,003,,000,,54.73,"7,00",3.83,0,0,,0,0.0,0.0,50,0.0,1.65,0.9,50,54.73,7.6,4.16,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32385,7896029603864,CROCKS CLUB CASTANHA CAJU TS PREMIUM 10X50G$,20081900,1703300,,2102,DP10,1.0,DP10,54.07,,,,,,0.0,0,0,004,,000,,54.07,"7,00",3.78,0,0,,0,0.0,0.0,50,0.0,1.65,0.89,50,54.07,7.6,4.11,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32386,7898960833638,CROCKS CLUB GOIABINHA 12X30G$,20079990,1709400,,2102,DP12,1.0,DP12,22.48,,,,,,0.0,0,0,005,,000,,22.48,"7,00",1.57,0,0,,0,0.0,0.0,50,0.0,1.65,0.37,50,22.48,7.6,1.71,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32387,7896066768786,CROCKS CLUB PIPOCA CARAMELO 50G$,19049000,1703000,,2102,UN,38.0,UN,127.3,,,,,,0.0,0,0,006,,000,,127.3,"7,00",8.91,0,0,,0,0.0,0.0,50,0.0,1.65,2.1,50,127.3,7.6,9.67,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
32388,7896066768779,CROCKS CLUB PIPOCA CHOCOLATE 50G$,19049000,1703000,,2102,UN,38.0,UN,127.3,,,,,,0.0,0,0,007,,000,,127.3,"7,00",8.91,0,0,,0,0.0,0.0,50,0.0,1.65,2.1,50,127.3,7.6,9.67,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091651092208223,0,1,00,55,0,20609165,10/07/2024,0,,,,,,,,,,,"29,64",,,,,,,"423,65","0,00","0,00","0,00",,,,"6,98","32,19","0,00","423,65"
16676,7896116900128,FEIJAO CARIOCA DA CASA 30X1 KG TP1,07133399,,,1102,UN30,10.0,UN30,1250.0,,,,,,0.0,0,0,001,,020,,729.17,"12,00",87.5,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
26844,7898922012019,FEIJAO CARIOCA DONA DE 30X1 KG TP1,07133399,,,1102,UN30,25.0,UN30,3450.0,,,,,,0.0,0,0,002,,020,,2012.5,"12,00",241.5,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
12380,7898922012026,FEIJAO PRETO DONA DE 30X1 KG TP1,07133319,,,1102,UN30,4.0,UN30,720.0,,,,,,0.0,0,0,003,,020,,420.0,"12,00",50.4,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
11374,7896116900050,FEIJAO PRETO KICALDO 30X1 KG TP1,07133319,,,1102,UN30,3.0,UN30,570.0,,,,,,0.0,0,0,004,,020,,332.5,"12,00",39.9,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
16677,7896116900425,FEIJAO RAJADO KICALDO 30X1 KG TP1,07133399,,,1102,UN30,2.0,UN30,660.0,,,,,,0.0,0,0,005,,020,,385.0,"12,00",46.2,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
13956,7896116900432,FEIJAO JALO KICALDO 10X1 KG TP1,07133399,,,1102,UN10,3.0,UN10,360.0,,,,,,0.0,0,0,006,,020,,210.0,"12,00",25.2,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
13031,7896116901347,FEIJAO DE CORDA KICALDO 30X1 KG TP1,07133990,,,1102,UN30,2.0,UN30,360.0,,,,,,0.0,0,0,007,,020,,210.0,"12,00",25.2,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704918453000314550010000658061244171232,0,1,00,55,1,65806,12/07/2024,0,,,,,,,,,,,"515,90",,,,,,,"7370,00","0,00","0,00","0,00",,,,,,"0,00","7370,00"
27168,7898551866694,ESMALTE ISACARE PERSONAL .TOP COAT EFEITO GEL 7 ML$,33043000,2001200,,2102,UN,15.0,UN,37.05,,,,,,0.0,0,0,001,,000,,37.05,"7,00",2.59,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091631092201437,0,1,00,55,0,20609163,10/07/2024,0,,,,,,,,,,,"49,04",,,,,,,"716,71","0,00","0,00","0,00",,,,"8,13","37,45","0,00","716,71"
32389,7898943692023,ESMALTE ISACARE PERSONAL EMOCOES ADMIRACAO (CREMOSO) 7ML$,33043000,2001200,,2102,UN,5.0,UN,13.35,,,,,,0.0,0,0,002,,000,,13.36,"7,00",0.94,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091631092201437,0,1,00,55,0,20609163,10/07/2024,0,,,,,,,,,,,"49,04",,,,,,,"716,71","0,00","0,00","0,00",,,,"8,13","37,45","0,00","716,71"
32390,7898943692115,ESMALTE ISACARE PERSONAL EMOCOES ALEGRIA (PEROLADO) 7ML$,33043000,2001200,,2102,UN,10.0,UN,26.7,,,,,,0.0,0,0,003,,000,,26.71,"7,00",1.87,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091631092201437,0,1,00,55,0,20609163,10/07/2024,0,,,,,,,,,,,"49,04",,,,,,,"716,71","0,00","0,00","0,00",,,,"8,13","37,45","0,00","716,71"
32391,7898943692016,ESMALTE ISACARE PERSONAL EMOCOES CONFIANCA (CREMOSO) 7ML$,33043000,2001200,,2102,UN,5.0,UN,13.35,,,,,,0.0,0,0,004,,000,,13.36,"7,00",0.94,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,31240725769266000124550000206091631092201437,0,1,00,55,0,20609163,10/07/2024,0,,,,,,,,,,,"49,04",,,,,,,"716,71","0,00","0,00","0,00",,,,"8,13","37,45","0,00","716,71"
